avatarThumbnail,cid,createTime,createTimeISO,detailedMentions/0/nickName,detailedMentions/0/profileUrl,detailedMentions/0/secUid,detailedMentions/0/userId,detailedMentions/1/nickName,detailedMentions/1/profileUrl,detailedMentions/1/secUid,detailedMentions/1/userId,likes,input,likedByAuthor,mentions/0,mentions/1,pinnedByAuthor,repliesToId,replyCommentTotal,submittedVideoUrl,comment,uniqueId,videoWebUrl,anon_user,stable_index
https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/064491dacb46292952ba15e539fed14a~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=1c1bb1f5&x-expires=1762308000&x-signature=feMEvJTQy3oHUu6w9rj6a83kDUo%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,7561710573214974738,1760597947,2025-10-16T06:59:07.000Z,,,,,,,,,135749,https://www.tiktok.com/@baeqyls/video/7561607665978314015,True,,,False,,55,https://www.tiktok.com/@baeqyls/video/7561607665978314015,What the HELL was going on with twice,evoncroft,https://www.tiktok.com/@baeqyls/video/7561607665978314015,User_743,763
https://p16-common-sign.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/780c664d5366dc6bd82ddf2987501527~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=6b6df88e&x-expires=1762308000&x-signature=FNnL2ez7rZbF8y7RFmLblhfFt60%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,7561869298882200351,1760634922,2025-10-16T17:15:22.000Z,,,,,,,,,4442,https://www.tiktok.com/@baeqyls/video/7561607665978314015,True,,,False,,5,https://www.tiktok.com/@baeqyls/video/7561607665978314015,My girl Karol G did so freaking goodddd🩷🪽,sulemananez,https://www.tiktok.com/@baeqyls/video/7561607665978314015,User_744,764
https://p16-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/18931f1be891725cc7d4bd69ce904f20~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=7d5ef492&x-expires=1762308000&x-signature=CmOVbI0Ya05Kc4s29alKYwTn50o%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,7561838430075994894,1760627757,2025-10-16T15:15:57.000Z,,,,,,,,,39994,https://www.tiktok.com/@baeqyls/video/7561607665978314015,True,,,False,,38,https://www.tiktok.com/@baeqyls/video/7561607665978314015,madison beer and karol g ATE DOWNNNN,ccash1ynn,https://www.tiktok.com/@baeqyls/video/7561607665978314015,User_745,765
https://p19-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/2fc6665223ec216ccdee88cc33ee439b~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=1d07f30c&x-expires=1762308000&x-signature=rUrPnQf%2FrflciGZrlxmdb3tjiUk%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,7561737031060783892,1760604111,2025-10-16T08:41:51.000Z,,,,,,,,,20734,https://www.tiktok.com/@baeqyls/video/7561607665978314015,True,,,False,,70,https://www.tiktok.com/@baeqyls/video/7561607665978314015,"""Tzuyu was sick!"" ""They're on tour and didn't have time to practice!"" well guess what, they accepted the offer to perform on Victoria's secret knowing damn well they ain't ready 😭",xaviermendz3,https://www.tiktok.com/@baeqyls/video/7561607665978314015,User_746,766
https://p16-common-sign.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/51b1a9fa8234e091207547cf99fd0ff0~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=4706730e&x-expires=1762308000&x-signature=IvOtA%2BQaIxwStcXHCddkfSP0Mdk%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,7561614011511358239,1760575479,2025-10-16T00:44:39.000Z,,,,,,,,,22475,https://www.tiktok.com/@baeqyls/video/7561607665978314015,True,,,False,,8,https://www.tiktok.com/@baeqyls/video/7561607665978314015,Karol G was the best performance I’ve seen in a minute and the best section of the show,chloe.smith573,https://www.tiktok.com/@baeqyls/video/7561607665978314015,User_747,767
https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/31aaf4e664fd4b152825643916ac87c2~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=d9f2ca76&x-expires=1762308000&x-signature=HmHP7su0U5rEq3jXEjTrWtkZvfU%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,7561885238315729672,1760638617,2025-10-16T18:16:57.000Z,,,,,,,,,2417,https://www.tiktok.com/@baeqyls/video/7561607665978314015,True,,,False,,3,https://www.tiktok.com/@baeqyls/video/7561607665978314015,totally karol G was the best performance,melhep2,https://www.tiktok.com/@baeqyls/video/7561607665978314015,User_748,768
https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/a2ea1c86435c9fb83f8fb305607680c3~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=30e76b8b&x-expires=1762308000&x-signature=QzW%2FRJi2ha%2BaJBG9jN9ZBoAMgQw%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,7561700066865955606,1760595523,2025-10-16T06:18:43.000Z,,,,,,,,,13867,https://www.tiktok.com/@baeqyls/video/7561607665978314015,True,,,False,,27,https://www.tiktok.com/@baeqyls/video/7561607665978314015,twice was really hard to listen,findingeyekons,https://www.tiktok.com/@baeqyls/video/7561607665978314015,User_749,769
https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/3cbc735657f86962da6f3e626e8d8b04~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=7496df87&x-expires=1762308000&x-signature=ew2drdECslSWPCnczEXmI6W4TXI%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,7561717803234411272,1760599634,2025-10-16T07:27:14.000Z,,,,,,,,,5527,https://www.tiktok.com/@baeqyls/video/7561607665978314015,True,,,False,,0,https://www.tiktok.com/@baeqyls/video/7561607665978314015,Karol G was FIRE,rocky.nxda,https://www.tiktok.com/@baeqyls/video/7561607665978314015,User_750,770
https://p16-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/773c621247b87460c7bec19f6e7fc605~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=d019718a&x-expires=1762308000&x-signature=yFgELFPEzS3Xi4iRRbf0glNmPPo%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,7561614004361577271,1760575476,2025-10-16T00:44:36.000Z,,,,,,,,,29207,https://www.tiktok.com/@baeqyls/video/7561607665978314015,True,,,False,,23,https://www.tiktok.com/@baeqyls/video/7561607665978314015,Madison did soo good her voice was so stable,lldischargell,https://www.tiktok.com/@baeqyls/video/7561607665978314015,User_751,771
https://p16-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/05d0a87baca1dbde6c9fa875c27be4e7~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=4a67729a&x-expires=1762308000&x-signature=E5%2BulCkm708wt18EUBbkE%2BlXFGI%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,7562011116939969335,1760667935,2025-10-17T02:25:35.000Z,,,,,,,,,4419,https://www.tiktok.com/@baeqyls/video/7561607665978314015,True,,,False,,3,https://www.tiktok.com/@baeqyls/video/7561607665978314015,I don’t even listen to Karol G and she clearly had the best and most interesting performance,andrewjlau,https://www.tiktok.com/@baeqyls/video/7561607665978314015,User_752,772
https://p16-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/24794770a1713064fe8a5e19481c8327~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=62fa8767&x-expires=1762308000&x-signature=Exs08SwUJ0n5TuBIA6d4k51toJY%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,7561766340866245389,1760611045,2025-10-16T10:37:25.000Z,,,,,,,,,4625,https://www.tiktok.com/@baeqyls/video/7561607665978314015,True,,,False,,1,https://www.tiktok.com/@baeqyls/video/7561607665978314015,Karol g ate,yayalaloca8,https://www.tiktok.com/@baeqyls/video/7561607665978314015,User_753,773
https://p16-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/dbaf9bf5af9b6925d8065ce5e876773e~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=3c565985&x-expires=1762308000&x-signature=O0UBfbml%2B8HV0%2FqE41iqb%2BXlI1M%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,7561615891328303927,1760575922,2025-10-16T00:52:02.000Z,,,,,,,,,52550,https://www.tiktok.com/@baeqyls/video/7561607665978314015,True,,,False,,47,https://www.tiktok.com/@baeqyls/video/7561607665978314015,Twice was so bad 😭😭,339746296a,https://www.tiktok.com/@baeqyls/video/7561607665978314015,User_754,774
https://p19-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/e9ca8f8eaf5bb66999fd8fbc54e1f92a~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=a655c545&x-expires=1762308000&x-signature=oRpplaSZNcy0aaesC2j1%2BU%2BawqQ%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,7561804800255329055,1760619939,2025-10-16T13:05:39.000Z,,,,,,,,,1417,https://www.tiktok.com/@baeqyls/video/7561607665978314015,True,,,False,,0,https://www.tiktok.com/@baeqyls/video/7561607665978314015,Madison Beer was giving ethereal pretty angel vibes and was so perfect to open the show with the pretty pink looks and her face card ate down at the end😩 and Karol G was givingggg.,no.8thrift,https://www.tiktok.com/@baeqyls/video/7561607665978314015,User_755,775
https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/eae13330abcce15c17c5560af53af049~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=ccff3e34&x-expires=1762308000&x-signature=fr85VRBsH8NArg8%2FpetXyne0fPE%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,7561969912904762130,1760658349,2025-10-16T23:45:49.000Z,,,,,,,,,5689,https://www.tiktok.com/@baeqyls/video/7561607665978314015,False,,,False,,41,https://www.tiktok.com/@baeqyls/video/7561607665978314015,Karol g le cerró la boca a más de uno 💋,vane3.4,https://www.tiktok.com/@baeqyls/video/7561607665978314015,User_756,776
https://p19-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/9399673643d23fac647940ef593fa286~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=0daa3245&x-expires=1762308000&x-signature=GnkVd0PsqPuP3QiEYQlHDl1Bu4U%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,7561852764381774610,1760631052,2025-10-16T16:10:52.000Z,,,,,,,,,7950,https://www.tiktok.com/@baeqyls/video/7561607665978314015,False,,,False,,11,https://www.tiktok.com/@baeqyls/video/7561607665978314015,Y TODOS DECIAN Q KAROL G NO PEGABA 😭😭😭,dolorish,https://www.tiktok.com/@baeqyls/video/7561607665978314015,User_757,777
https://p16-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/ec0abdeb14703306d0d9b6d997a7022d~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=92d816d8&x-expires=1762308000&x-signature=Lv3BeBtKNHIJu%2FOOeKMA8wDmVdM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,7561807511915053837,1760620558,2025-10-16T13:15:58.000Z,,,,,,,,,1218,https://www.tiktok.com/@baeqyls/video/7561607665978314015,True,,,False,,3,https://www.tiktok.com/@baeqyls/video/7561607665978314015,I LOVE KAROL G PERIODD,drunkonbrownies,https://www.tiktok.com/@baeqyls/video/7561607665978314015,User_758,778
https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/d57cecbe311a2f48224be29940a6da48~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=1eed9969&x-expires=1762308000&x-signature=CQW4lekLDANfo7%2ByuThrWU32qlg%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,7561739933724361489,1760604786,2025-10-16T08:53:06.000Z,,,,,,,,,11348,https://www.tiktok.com/@baeqyls/video/7561607665978314015,True,,,False,,39,https://www.tiktok.com/@baeqyls/video/7561607665978314015,I expected more from Twice tbh,k4.renn12,https://www.tiktok.com/@baeqyls/video/7561607665978314015,User_759,779
https://p16-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/30bd7df9395b24a33a346d4a0c25a960~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=9b6b052b&x-expires=1762308000&x-signature=CKpCQYSYmw8r0KHIk%2Fliufz%2B1lI%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,7561783675144438541,1760615031,2025-10-16T11:43:51.000Z,,,,,,,,,497,https://www.tiktok.com/@baeqyls/video/7561607665978314015,True,,,False,,0,https://www.tiktok.com/@baeqyls/video/7561607665978314015,"They were saying Karol g was gonna look cheap,guess who was the best performer",hill9211,https://www.tiktok.com/@baeqyls/video/7561607665978314015,User_760,780
https://p16-common-sign.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/4800ae6cbb4e8fda16d8b236791036d3~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=bef0b597&x-expires=1762308000&x-signature=9vpZ9KJj1Kbb1sU6AyvcnTSIWkg%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,7561811124199408414,1760621371,2025-10-16T13:29:31.000Z,,,,,,,,,570,https://www.tiktok.com/@baeqyls/video/7561607665978314015,True,,,False,,0,https://www.tiktok.com/@baeqyls/video/7561607665978314015,Karol G saved the show for once she started everything was 10x better,katbug99,https://www.tiktok.com/@baeqyls/video/7561607665978314015,User_761,781
https://p19-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/7ea0b9b352dfe542292bc1ebcd2d73ec~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=92a4ed5e&x-expires=1762308000&x-signature=Y%2FYBWQfQ3JVkzHq3o2VQ%2FcisAN8%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,7561673486532494111,1760589327,2025-10-16T04:35:27.000Z,,,,,,,,,985,https://www.tiktok.com/@baeqyls/video/7561607665978314015,True,,,False,,0,https://www.tiktok.com/@baeqyls/video/7561607665978314015,Karol G is gonna slayyyy Coachella !!!,silaspicnicparadisellc,https://www.tiktok.com/@baeqyls/video/7561607665978314015,User_762,782
https://p16-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/2fd6111e640d85bbdeb9306829bda9d9~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=7f05f50e&x-expires=1762308000&x-signature=nCtiXhf9LPct%2BeCGzXVGOqttyvU%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,7561770631076070174,1760611963,2025-10-16T10:52:43.000Z,,,,,,,,,16153,https://www.tiktok.com/@baeqyls/video/7561607665978314015,True,,,False,,24,https://www.tiktok.com/@baeqyls/video/7561607665978314015,twice literally sounded so so bad i was crying 😭,itztotally_notkatie,https://www.tiktok.com/@baeqyls/video/7561607665978314015,User_763,783
https://p16-common-sign.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/00a210129a9737071c54c9179a3e1da0~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=7e88d0f2&x-expires=1762308000&x-signature=MZ9i3sptOpDMfQ%2FVhXPuoEqIF4c%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,7561839857792058143,1760628080,2025-10-16T15:21:20.000Z,,,,,,,,,3188,https://www.tiktok.com/@baeqyls/video/7561607665978314015,True,,,False,,3,https://www.tiktok.com/@baeqyls/video/7561607665978314015,My girl slayed 🔥the best performance of the night 🥹🇨🇴,jackelinemb2,https://www.tiktok.com/@baeqyls/video/7561607665978314015,User_764,784
https://p19-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/5d0b30e75ffc3958b3d8e28e7364e2b5~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=eb4dd9f0&x-expires=1762308000&x-signature=3ahvCkKE5pj%2Fd8dJej%2BrD2jCAi8%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,7561786418574574366,1760615630,2025-10-16T11:53:50.000Z,,,,,,,,,251,https://www.tiktok.com/@baeqyls/video/7561607665978314015,True,,,False,,0,https://www.tiktok.com/@baeqyls/video/7561607665978314015,Rating was perfect! Karol g was the best!!!,kat111323,https://www.tiktok.com/@baeqyls/video/7561607665978314015,User_765,785
https://p19-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/cd1a387b537ae5d101a98aa2ce571514~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=a13a29bb&x-expires=1762308000&x-signature=xNEGOsFZrWTBlTnV5pbf%2FhF4BXc%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,7561894848648037127,1760640854,2025-10-16T18:54:14.000Z,,,,,,,,,1071,https://www.tiktok.com/@baeqyls/video/7561607665978314015,True,,,False,,0,https://www.tiktok.com/@baeqyls/video/7561607665978314015,LATINA MAMIII🫦,pamel4blue,https://www.tiktok.com/@baeqyls/video/7561607665978314015,User_766,786
https://p16-common-sign.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/9ea87d18eca47d900b73ebd30ce26665~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=0fc3b34f&x-expires=1762308000&x-signature=I4J6N3uISAkOc5Eyez9QQ5WuMQA%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,7561672016978543390,1760588985,2025-10-16T04:29:45.000Z,,,,,,,,,3895,https://www.tiktok.com/@baeqyls/video/7561607665978314015,True,,,False,,0,https://www.tiktok.com/@baeqyls/video/7561607665978314015,I feel like Twice would have been better if they had the whole group,mcirko.mp3,https://www.tiktok.com/@baeqyls/video/7561607665978314015,User_767,787
https://p16-common-sign.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/a853422150a8bfb22c37e7da348ef105~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=57bfd061&x-expires=1762308000&x-signature=ACqn5vXn32JaXyXVBuXaaW0Qky4%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,7561879034666287902,1760637199,2025-10-16T17:53:19.000Z,,,,,,,,,86,https://www.tiktok.com/@baeqyls/video/7561607665978314015,True,,,False,,0,https://www.tiktok.com/@baeqyls/video/7561607665978314015,KAROL G ATE AND GAVE US VICTORIA SECRET ESSENCE,jiminl0ver25,https://www.tiktok.com/@baeqyls/video/7561607665978314015,User_768,788
https://p16-common-sign.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/09c4aeee016cfcf23424a21007edc5a9~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=33d870ff&x-expires=1762308000&x-signature=ecNud%2BMwEI8L%2F9YU5cjrTog5MQg%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,7561982918994985783,1760661369,2025-10-17T00:36:09.000Z,,,,,,,,,42,https://www.tiktok.com/@allthingskinu/video/7561845251539766558,True,,,False,,0,https://www.tiktok.com/@allthingskinu/video/7561845251539766558,"am I tripping or in 2020 they was complaining abt how toxic the requirement were, and how they were not diverse, then in 2023 when vs became more diverse, they complained abt that too….",zizzy.xo,https://www.tiktok.com/@allthingskinu/video/7561845251539766558,User_769,789
https://p19-common-sign.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/17f497b2a8c7cdeb9b98262ea7d3c9c5~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=b182e3e3&x-expires=1762308000&x-signature=OW5Q6%2BgbXC5tNJpaCYOe4CX7%2FGo%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,7561903157022999327,1760642799,2025-10-16T19:26:39.000Z,,,,,,,,,43,https://www.tiktok.com/@allthingskinu/video/7561845251539766558,True,,,False,,1,https://www.tiktok.com/@allthingskinu/video/7561845251539766558,Literally had someone say that Angel Reese couldn’t be a model because she has too much muscle definition…like VS isn’t known for having models with muscle,bootybiter3000,https://www.tiktok.com/@allthingskinu/video/7561845251539766558,User_770,790
https://p16-common-sign.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/0e06118e330d78fb4b36a76623266186~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=7a5bc848&x-expires=1762308000&x-signature=vMBOmE0D9I54rciNtMRdN7E4MwM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,7561904194133115679,1760643069,2025-10-16T19:31:09.000Z,,,,,,,,,30,https://www.tiktok.com/@allthingskinu/video/7561845251539766558,True,,,False,,0,https://www.tiktok.com/@allthingskinu/video/7561845251539766558,need them to watch an actual fashion show,princess_maki,https://www.tiktok.com/@allthingskinu/video/7561845251539766558,User_771,791
https://p19-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/93cf59968a98097480cbef7fb5baeec8~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=0f4f67a6&x-expires=1762308000&x-signature=3R64l9RZ1wvJ49wMprb%2BjgsLAoY%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,7562270827606754068,1760728397,2025-10-17T19:13:17.000Z,,,,,,,,,6,https://www.tiktok.com/@allthingskinu/video/7561845251539766558,False,,,False,,1,https://www.tiktok.com/@allthingskinu/video/7561845251539766558,"Because Victoria secret has never been a high esteemed fashion show, but a beauty contest. And they feel betrayed that what they’ve used as a prison for their metre of beauty and worth has abandoned the standard that’s kept them trapped. They’re stuck with irreparable wounds and it’s easier for them to convince themselves it will one day return to “Normal” than facing the fact that they’ve wasted their youth and crushed their self esteem for nothing",treefunkk,https://www.tiktok.com/@allthingskinu/video/7561845251539766558,User_772,792
https://p16-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/95dc3e866fe2276bc19fdfaf0de11ed5~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=1b66f390&x-expires=1762308000&x-signature=9RAT%2FhGLD5VqhFEbq1Msv%2FNJ%2BSk%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,7561882803424559885,1760638055,2025-10-16T18:07:35.000Z,,,,,,,,,18,https://www.tiktok.com/@allthingskinu/video/7561845251539766558,True,,,False,,1,https://www.tiktok.com/@allthingskinu/video/7561845251539766558,"my favorite thing to say is that there’s nothing elite about it, it’s fun n iconic, but we’re talking about a brand you can find located by your nearest mall food court. it’s a brand that is for everyone..",iggybugz,https://www.tiktok.com/@allthingskinu/video/7561845251539766558,User_773,793
https://p16-common-sign.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/033f3138247010ee31f2c3b433d2bea5~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=679900cc&x-expires=1762308000&x-signature=Rzl9Lu9Xgl1QWGbfii7jRD0TPEU%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,7561873572512875295,1760635946,2025-10-16T17:32:26.000Z,,,,,,,,,38,https://www.tiktok.com/@allthingskinu/video/7561845251539766558,True,,,False,,1,https://www.tiktok.com/@allthingskinu/video/7561845251539766558,like why are we freaking out over a brand that’s sold in every mall rn 😭,4dslvts,https://www.tiktok.com/@allthingskinu/video/7561845251539766558,User_774,794
https://p19-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/f2ca2c5bf1fc5320e9fb91adf76bedfc~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=44b40d87&x-expires=1762308000&x-signature=MRFBsy8fljEqoiFGJexjgijmMxQ%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,7562095034922107661,1760687546,2025-10-17T07:52:26.000Z,,,,,,,,,14,https://www.tiktok.com/@allthingskinu/video/7561845251539766558,False,,,False,,0,https://www.tiktok.com/@allthingskinu/video/7561845251539766558,People are soo jealous and miserable 💔,imaniembers082,https://www.tiktok.com/@allthingskinu/video/7561845251539766558,User_775,795
https://p16-common-sign.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/31f0b8e2c002e9ed7df66cb7a220791c~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=36d2fc49&x-expires=1762308000&x-signature=F91N4M1fNyxJV74E9kiW8VUkHbk%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,7561871973355504414,1760635558,2025-10-16T17:25:58.000Z,,,,,,,,,19,https://www.tiktok.com/@allthingskinu/video/7561845251539766558,True,,,False,,1,https://www.tiktok.com/@allthingskinu/video/7561845251539766558,Frs like who r u and remember who’s on the fashion show and who’s not 😂,ale.lovesyouuu,https://www.tiktok.com/@allthingskinu/video/7561845251539766558,User_776,796
https://p16-common-sign.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/36b7b2c0904b2742096948fa14e7a3b1~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=987479d0&x-expires=1762308000&x-signature=b9q66zuVzGWtTsx7qqoujZIz3iA%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,7561865089562542878,1760633959,2025-10-16T16:59:19.000Z,,,,,,,,,20,https://www.tiktok.com/@allthingskinu/video/7561845251539766558,True,,,False,,1,https://www.tiktok.com/@allthingskinu/video/7561845251539766558,"It was a lot better then last years , yes there was some iffy things about it but it was10x better, why can’t people just be grateful they tried listening to our feedback",ftp.angiee,https://www.tiktok.com/@allthingskinu/video/7561845251539766558,User_777,797
https://p16-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/7069864159541723182~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=22ea6ea6&x-expires=1762308000&x-signature=U7LFLFoznCtPYGUueuNJ84sUBHo%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,7562619394770551565,1760809558,2025-10-18T17:45:58.000Z,,,,,,,,,0,https://www.tiktok.com/@addydarling/video/7561895023655062797,False,,,False,,0,https://www.tiktok.com/@addydarling/video/7561895023655062797,Sooo cutie ❤,girlmom1946,https://www.tiktok.com/@addydarling/video/7561895023655062797,User_778,798
https://p16-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/bf5e6ea4192aae3dc290265ae482427a~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=3cf0bccb&x-expires=1762308000&x-signature=taWsYEVyPymHBUD%2F0HxBjjDJqLI%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,7565686888787690253,1761523764,2025-10-27T00:09:24.000Z,,,,,,,,,1,https://www.tiktok.com/@addydarling/video/7561895023655062797,True,,,False,,1,https://www.tiktok.com/@addydarling/video/7561895023655062797,So fun!,brightsideprint,https://www.tiktok.com/@addydarling/video/7561895023655062797,User_779,799
